# #JD, mag, error
6.493055601604282856e-01,9.970553565955653230e-01,1.994110713191130611e-03
6.562500046566128731e-01,1.000110547561759100e+00,2.000221095123518381e-03
6.631944491527974606e-01,1.000335726038189987e+00,2.000671452076380110e-03
6.701388936489820480e-01,1.002681712292328831e+00,2.005363424584657821e-03
6.770833381451666355e-01,1.004127099552687197e+00,2.008254199105374230e-03
6.840277826413512230e-01,9.992991393239396558e-01,1.998598278647879378e-03
6.909722271375358105e-01,9.988376556599459777e-01,1.997675311319892146e-03
6.979166716337203979e-01,1.000566973504824819e+00,2.001133947009649510e-03
7.048611161299049854e-01,1.001290219166517392e+00,2.002580438333034698e-03
7.118055606260895729e-01,9.998668230213468844e-01,1.999733646042693800e-03
7.187500051222741604e-01,1.000150809561988652e+00,2.000301619123977248e-03
7.256944496184587479e-01,9.998004992982844064e-01,1.999600998596568965e-03
7.326388941146433353e-01,1.001357516805579495e+00,2.002715033611158959e-03
7.395833386108279228e-01,1.000786727976463286e+00,2.001573455952926437e-03
7.465277831070125103e-01,1.000774854839200589e+00,2.001549709678401151e-03
7.534722276031970978e-01,9.976503449687986746e-01,1.995300689937597270e-03
7.604166720993816853e-01,1.001755577125913899e+00,2.003511154251827811e-03
7.673611165955662727e-01,9.990315583973081726e-01,1.998063116794616522e-03
7.743055610917508602e-01,1.001319903887934570e+00,2.002639807775869266e-03
7.812500055879354477e-01,9.973727191512019585e-01,1.994745438302403945e-03
7.881944500841200352e-01,1.002990094897464157e+00,2.005980189794928561e-03
7.951388945803046227e-01,1.000813784069621626e+00,2.001627568139243297e-03
8.020833390764892101e-01,1.004074794816188554e+00,2.008149589632377083e-03
8.090277835726737976e-01,9.999924406929127096e-01,1.999984881385825659e-03
8.159722280688583851e-01,9.986729306799482231e-01,1.997345861359896366e-03
8.229166725650429726e-01,9.985788115980994695e-01,1.997157623196198911e-03
8.298611170612275600e-01,9.974669291946135496e-01,1.994933858389227269e-03
8.368055615574121475e-01,9.987607915287951554e-01,1.997521583057590422e-03
8.437500060535967350e-01,1.001691460169658932e+00,2.003382920339317943e-03
8.506944505497813225e-01,1.001009786199577700e+00,2.002019572399155265e-03
8.576388950459659100e-01,9.984880677034019270e-01,1.996976135406803958e-03
8.645833395421504974e-01,9.976504456801654763e-01,1.995300891360330797e-03
8.715277840383350849e-01,1.000194701375455519e+00,2.000389402750911167e-03
8.784722285345196724e-01,1.000954005074495168e+00,2.001908010148990315e-03
8.854166730307042599e-01,1.002519858309222300e+00,2.005039716618444833e-03
8.923611175268888474e-01,9.986247767089605487e-01,1.997249553417921285e-03
8.993055620230734348e-01,1.001695165717713776e+00,2.003390331435427572e-03
9.062500065192580223e-01,1.003624280083355691e+00,2.007248560166711299e-03
9.131944510154426098e-01,1.000608730454810580e+00,2.001217460909621246e-03
9.201388955116271973e-01,1.000148054505274997e+00,2.000296109010550084e-03
9.270833400078117847e-01,9.979819407641464801e-01,1.995963881528292974e-03
9.340277845039963722e-01,1.001698020952262125e+00,2.003396041904524291e-03
9.409722290001809597e-01,1.001990885238526419e+00,2.003981770477052983e-03
9.479166734963655472e-01,1.004247345738043196e+00,2.008494691476086450e-03
9.548611179925501347e-01,9.992569158824052833e-01,1.998513831764810612e-03
9.618055624887347221e-01,9.958974091788798111e-01,1.991794818357759452e-03
9.687500069849193096e-01,9.986878905555390817e-01,1.997375781111078181e-03
9.756944514811038971e-01,1.000534898987567534e+00,2.001069797975135039e-03
9.826388959772884846e-01,1.000855594236999657e+00,2.001711188473999196e-03
9.895833404734730721e-01,9.986674008252685031e-01,1.997334801650537100e-03
9.965277849696576595e-01,9.991072405869347861e-01,1.998214481173869739e-03
1.003472229465842247e+00,9.962327280353636683e-01,1.992465456070727312e-03
1.010416673962026834e+00,1.000871322111483552e+00,2.001742644222967004e-03
1.017361118458211422e+00,9.981826167681830952e-01,1.996365233536366406e-03
1.024305562954396009e+00,1.001325220176374042e+00,2.002650440352748105e-03
1.031250007450580597e+00,9.989429861266154731e-01,1.997885972253231075e-03
1.038194451946765184e+00,1.002843858248829267e+00,2.005687716497658434e-03
1.045138896442949772e+00,9.999669459563327312e-01,1.999933891912665431e-03
1.052083340939134359e+00,1.003352480471373376e+00,2.006704960942746595e-03
1.059027785435318947e+00,9.988325211184214680e-01,1.997665042236842960e-03
1.065972229931503534e+00,1.001913288015723547e+00,2.003826576031447152e-03
1.072916674427688122e+00,1.001979481376297443e+00,2.003958962752594788e-03
1.079861118923872709e+00,1.002372378504877481e+00,2.004744757009754939e-03
1.086805563420057297e+00,1.001414179558613782e+00,2.002828359117227609e-03
1.093750007916241884e+00,1.001099691914607570e+00,2.002199383829215019e-03
1.100694452412426472e+00,9.980098934742677175e-01,1.996019786948535334e-03
1.107638896908611059e+00,1.000043221865853482e+00,2.000086443731707072e-03
1.114583341404795647e+00,9.996128200604815772e-01,1.999225640120963054e-03
1.121527785900980234e+00,9.996122426557799701e-01,1.999224485311560003e-03
1.128472230397164822e+00,9.988463509200168344e-01,1.997692701840033704e-03
1.135416674893349409e+00,1.000856545804522879e+00,2.001713091609045887e-03
1.142361119389533997e+00,9.965443907069851948e-01,1.993088781413970487e-03
1.149305563885718584e+00,1.001139912564797951e+00,2.002279825129595764e-03
1.156250008381903172e+00,1.001912081816835443e+00,2.003824163633670819e-03
1.163194452878087759e+00,9.999795296274107681e-01,1.999959059254821474e-03
1.170138897374272346e+00,1.000002094761374583e+00,2.000004189522749162e-03
1.177083341870456934e+00,1.003791480803766012e+00,2.007582961607532260e-03
1.184027786366641521e+00,1.001328259600914761e+00,2.002656519201829761e-03
1.190972230862826109e+00,9.999834589647557115e-01,1.999966917929511638e-03
1.197916675359010696e+00,1.001662125929514646e+00,2.003324251859029195e-03
1.204861119855195284e+00,1.000072769253822935e+00,2.000145538507646075e-03
1.211805564351379871e+00,9.990142105086540214e-01,1.998028421017308039e-03
1.218750008847564459e+00,9.987267823697190128e-01,1.997453564739438102e-03
1.225694453343749046e+00,9.990650223058511470e-01,1.998130044611702225e-03
1.232638897839933634e+00,9.993322777252644507e-01,1.998664555450529144e-03
1.239583342336118221e+00,9.959671138284033054e-01,1.991934227656806493e-03
1.246527786832302809e+00,9.977269637742051112e-01,1.995453927548410372e-03
1.253472231328487396e+00,9.984709739384568516e-01,1.996941947876913585e-03
1.260416675824671984e+00,1.000205220258281624e+00,2.000410440516563106e-03
1.267361120320856571e+00,9.991202796181271051e-01,1.998240559236254179e-03
1.274305564817041159e+00,9.994517176256217939e-01,1.998903435251243692e-03
1.281250009313225746e+00,9.996863897286005773e-01,1.999372779457201169e-03
1.288194453809410334e+00,9.997972593279066400e-01,1.999594518655813113e-03
1.295138898305594921e+00,9.980733051979706616e-01,1.996146610395941549e-03
1.302083342801779509e+00,9.996610713199702847e-01,1.999322142639940649e-03
1.309027787297964096e+00,9.989064859734914092e-01,1.997812971946982818e-03
1.315972231794148684e+00,9.973368482380099431e-01,1.994673696476019845e-03
1.322916676290333271e+00,1.001432505035631859e+00,2.002865010071263642e-03
1.329861120786517859e+00,1.002643253020113479e+00,2.005286506040226870e-03
1.336805565282702446e+00,9.990178141816616897e-01,1.998035628363323615e-03
1.343750009778887033e+00,1.000532722032986710e+00,2.001065444065973451e-03
1.350694454275071621e+00,9.977439285875074892e-01,1.995487857175015211e-03
1.357638898771256208e+00,1.000015338014328847e+00,2.000030676028657830e-03
1.364583343267440796e+00,1.000344570997435900e+00,2.000689141994871963e-03
1.371527787763625383e+00,1.001869118021021965e+00,2.003738236042044117e-03
1.378472232259809971e+00,1.000075869969143660e+00,2.000151739938287217e-03
1.385416676755994558e+00,9.968918264707831156e-01,1.993783652941566106e-03
1.392361121252179146e+00,1.005171852827379197e+00,2.010343705654758523e-03
1.399305565748363733e+00,1.000401100688234957e+00,2.000802201376470062e-03
1.406250010244548321e+00,9.977218638007173679e-01,1.995443727601434788e-03
1.413194454740732908e+00,9.993677036672028446e-01,1.998735407334405537e-03
1.420138899236917496e+00,9.988593097531573983e-01,1.997718619506314627e-03
1.427083343733102083e+00,1.001879580588611818e+00,2.003759161177223833e-03
1.434027788229286671e+00,1.000167162833496493e+00,2.000334325666992819e-03
1.440972232725471258e+00,1.000051833197959317e+00,2.000103666395918519e-03
1.447916677221655846e+00,9.970592618169865640e-01,1.994118523633973006e-03
1.454861121717840433e+00,1.000361016983257079e+00,2.000722033966514414e-03
1.461805566214025021e+00,1.000817695260056928e+00,2.001635390520113949e-03
1.468750010710209608e+00,9.984138385190897136e-01,1.996827677038179490e-03
1.475694455206394196e+00,1.001221886935520944e+00,2.002443773871041919e-03
1.482638899702578783e+00,9.970466287948909212e-01,1.994093257589781704e-03
1.489583344198763371e+00,1.001018554647649994e+00,2.002037109295300155e-03
1.496527788694947958e+00,1.003834312970911968e+00,2.007668625941824193e-03
1.503472233191132545e+00,9.967749276748962828e-01,1.993549855349792573e-03
1.510416677687317133e+00,9.987363635790063032e-01,1.997472727158012759e-03
1.517361122183501720e+00,9.990923955158718117e-01,1.998184791031743651e-03
1.524305566679686308e+00,1.000268388279894172e+00,2.000536776559788503e-03
1.531250011175870895e+00,1.000392118859690038e+00,2.000784237719380014e-03
1.538194455672055483e+00,1.002955503773445001e+00,2.005911007546890175e-03
1.545138900168240070e+00,1.003084157116043151e+00,2.006168314232086546e-03
1.552083344664424658e+00,1.000218245783939031e+00,2.000436491567877950e-03
1.559027789160609245e+00,9.989542273408917872e-01,1.997908454681783606e-03
1.565972233656793833e+00,9.997544649977044839e-01,1.999508929995408909e-03
1.572916678152978420e+00,1.000040482435443634e+00,2.000080964870887181e-03
1.579861122649163008e+00,1.001055492856773865e+00,2.002110985713547765e-03
1.586805567145347595e+00,9.981933109862215492e-01,1.996386621972443334e-03
1.593750011641532183e+00,9.990254009576207128e-01,1.998050801915241589e-03
1.600694456137716770e+00,9.993236226546323708e-01,1.998647245309264752e-03
1.607638900633901358e+00,1.000208780721038915e+00,2.000417561442077719e-03
1.614583345130085945e+00,9.984619822398035360e-01,1.996923964479607131e-03
1.621527789626270533e+00,1.003667635764199595e+00,2.007335271528399440e-03
1.628472234122455120e+00,1.000976067011970949e+00,2.001952134023942103e-03
1.635416678618639708e+00,9.986658310037831443e-01,1.997331662007566146e-03
1.642361123114824295e+00,1.001654312909409983e+00,2.003308625818820028e-03
1.649305567611008883e+00,9.979219997002137799e-01,1.995843999400427615e-03
1.656250012107193470e+00,9.992737304355082673e-01,1.998547460871016521e-03
1.663194456603378057e+00,1.000606859979712659e+00,2.001213719959425361e-03
1.670138901099562645e+00,1.002381471295565651e+00,2.004762942591131226e-03
1.677083345595747232e+00,1.002185129444140399e+00,2.004370258888280715e-03
1.684027790091931820e+00,9.983788764338729083e-01,1.996757752867746056e-03
1.690972234588116407e+00,9.992875568621062410e-01,1.998575113724212603e-03
1.697916679084300995e+00,9.977014415122641422e-01,1.995402883024528350e-03
1.704861123580485582e+00,9.993094632968764213e-01,1.998618926593752863e-03
1.711805568076670170e+00,9.996812350640293943e-01,1.999362470128058632e-03
1.718750012572854757e+00,1.002623418297629687e+00,2.005246836595259239e-03
1.725694457069039345e+00,1.001192007647534687e+00,2.002384015295069312e-03
1.732638901565223932e+00,9.997894688080527503e-01,1.999578937616105535e-03
1.739583346061408520e+00,1.000594567431776438e+00,2.001189134863553057e-03
1.746527790557593107e+00,9.985258693882694825e-01,1.997051738776539197e-03
1.753472235053777695e+00,9.989282738354900992e-01,1.997856547670980292e-03
1.760416679549962282e+00,9.984497402037278979e-01,1.996899480407455900e-03
1.767361124046146870e+00,9.998362488999313902e-01,1.999672497799862610e-03
1.774305568542331457e+00,9.993136302670043714e-01,1.998627260534008646e-03
1.781250013038516045e+00,9.973166417114677218e-01,1.994633283422935291e-03
1.788194457534700632e+00,1.002161783719610844e+00,2.004323567439221607e-03
1.795138902030885220e+00,9.996613135500687086e-01,1.999322627100137435e-03
1.802083346527069807e+00,9.993895744262293324e-01,1.998779148852458578e-03
1.809027791023254395e+00,1.005010630685934769e+00,2.010021261371869750e-03
1.815972235519438982e+00,9.974926558429039192e-01,1.994985311685807707e-03
1.822916680015623569e+00,1.002968902336564216e+00,2.005937804673128648e-03
1.829861124511808157e+00,9.980166596783969224e-01,1.996033319356793970e-03
1.836805569007992744e+00,9.967390758205177947e-01,1.993478151641035583e-03
1.843750013504177332e+00,9.989990869831835152e-01,1.997998173966366881e-03
1.850694458000361919e+00,1.001346900800166306e+00,2.002693801600332821e-03
1.857638902496546507e+00,9.976095616650971776e-01,1.995219123330194480e-03
1.864583346992731094e+00,9.995034679177384751e-01,1.999006935835477040e-03
1.871527791488915682e+00,9.995142303360318170e-01,1.999028460672063780e-03
1.878472235985100269e+00,9.998216721070081192e-01,1.999643344214016398e-03
1.885416680481284857e+00,1.000156592772501796e+00,2.000313185545003498e-03
1.892361124977469444e+00,1.000143825399544495e+00,2.000287650799088997e-03
1.899305569473654032e+00,9.996325094027864733e-01,1.999265018805573054e-03
1.906250013969838619e+00,1.003226930124998750e+00,2.006453860249997594e-03
1.913194458466023207e+00,1.000753235645852390e+00,2.001506471291704999e-03
1.920138902962207794e+00,9.987202422782546218e-01,1.997440484556509133e-03
1.927083347458392382e+00,9.988075857768941024e-01,1.997615171553788430e-03
1.934027791954576969e+00,1.003690567093617148e+00,2.007381134187234163e-03
1.940972236450761557e+00,1.002013264232746836e+00,2.004026528465493919e-03
1.947916680946946144e+00,9.998849867803992764e-01,1.999769973560798584e-03
1.954861125443130732e+00,1.000189335829371196e+00,2.000378671658742218e-03
1.961805569939315319e+00,9.999214677637595639e-01,1.999842935527519107e-03
1.968750014435499907e+00,1.000880072877955440e+00,2.001760145755910811e-03
1.975694458931684494e+00,9.993665170117642660e-01,1.998733034023528719e-03
1.982638903427869081e+00,9.981722934249244172e-01,1.996344586849848821e-03
1.989583347924053669e+00,9.998884628671728114e-01,1.999776925734345501e-03
1.996527792420238256e+00,1.000385944880091582e+00,2.000771889760183213e-03
2.003472236916422844e+00,9.981316584523254321e-01,1.996263316904650816e-03
2.010416681412607431e+00,1.001961111979160712e+00,2.003922223958321501e-03
2.017361125908792019e+00,9.981875274253187991e-01,1.996375054850637806e-03
2.024305570404976606e+00,9.988840670551515366e-01,1.997768134110303184e-03
2.031250014901161194e+00,1.000797271461517646e+00,2.001594542923035291e-03
2.038194459397345781e+00,9.987489255732995286e-01,1.997497851146598936e-03
2.045138903893530369e+00,1.000751044279016400e+00,2.001502088558032924e-03
2.052083348389714956e+00,9.991737926213417609e-01,1.998347585242683452e-03
2.059027792885899544e+00,1.002350813184909262e+00,2.004701626369818652e-03
2.065972237382084131e+00,1.001409921669206060e+00,2.002819843338411992e-03
2.072916681878268719e+00,1.000023113056840662e+00,2.000046226113681280e-03
2.079861126374453306e+00,1.001701390528251912e+00,2.003402781056503809e-03
2.086805570870637894e+00,9.998448628230069968e-01,1.999689725646014004e-03
2.093750015366822481e+00,1.000932850354192105e+00,2.001865700708384353e-03
2.100694459863007069e+00,1.000936589493351514e+00,2.001873178986702997e-03
2.107638904359191656e+00,1.000394688498007278e+00,2.000789376996014481e-03
2.114583348855376244e+00,1.003556775711415217e+00,2.007113551422830613e-03
2.121527793351560831e+00,9.986506277922800878e-01,1.997301255584560398e-03
2.128472237847745419e+00,9.998934800462871975e-01,1.999786960092574378e-03
2.135416682343930006e+00,1.001808948750422923e+00,2.003617897500845849e-03
2.142361126840114594e+00,9.989377759982612792e-01,1.997875551996522794e-03
2.149305571336299181e+00,9.987037904273130540e-01,1.997407580854626205e-03
